"체류자격별","성별","행정구역(시군구)별","항목","단위","2023 년",
"총계","남성","함안군","지역 및 체류자격별 등록외국인 현황[명]","명","3358",
"총계","남성","함양군","지역 및 체류자격별 등록외국인 현황[명]","명","276",
"총계","남성","합천군","지역 및 체류자격별 등록외국인 현황[명]","명","534",
"총계","남성","경상북도","지역 및 체류자격별 등록외국인 현황[명]","명","43452",
"총계","남성","경산시","지역 및 체류자격별 등록외국인 현황[명]","명","9300",
"총계","남성","경주시","지역 및 체류자격별 등록외국인 현황[명]","명","7370",
"총계","남성","고령군","지역 및 체류자격별 등록외국인 현황[명]","명","1561",
"총계","남성","구미시","지역 및 체류자격별 등록외국인 현황[명]","명","3516",
"총계","남성","김천시","지역 및 체류자격별 등록외국인 현황[명]","명","2028",
"총계","남성","문경시","지역 및 체류자격별 등록외국인 현황[명]","명","478",
"총계","남성","봉화군","지역 및 체류자격별 등록외국인 현황[명]","명","158",
"총계","남성","상주시","지역 및 체류자격별 등록외국인 현황[명]","명","984",
"총계","남성","성주군","지역 및 체류자격별 등록외국인 현황[명]","명","1549",
"총계","남성","안동시","지역 및 체류자격별 등록외국인 현황[명]","명","874",
"총계","남성","영덕군","지역 및 체류자격별 등록외국인 현황[명]","명","1124",
"총계","남성","영양군","지역 및 체류자격별 등록외국인 현황[명]","명","129",
"총계","남성","영주시","지역 및 체류자격별 등록외국인 현황[명]","명","595",
"총계","남성","영천시","지역 및 체류자격별 등록외국인 현황[명]","명","2566",
"총계","남성","예천군","지역 및 체류자격별 등록외국인 현황[명]","명","308",
"총계","남성","울릉군","지역 및 체류자격별 등록외국인 현황[명]","명","114",
"총계","남성","울진군","지역 및 체류자격별 등록외국인 현황[명]","명","1561",
"총계","남성","의성군","지역 및 체류자격별 등록외국인 현황[명]","명","477",
"총계","남성","청도군","지역 및 체류자격별 등록외국인 현황[명]","명","558",
"총계","남성","청송군","지역 및 체류자격별 등록외국인 현황[명]","명","161",
"총계","남성","칠곡군","지역 및 체류자격별 등록외국인 현황[명]","명","3342",
"총계","남성","포항시 남구","지역 및 체류자격별 등록외국인 현황[명]","명","2887",
"총계","남성","포항시 북구","지역 및 체류자격별 등록외국인 현황[명]","명","1812",
"총계","남성","광주광역시","지역 및 체류자격별 등록외국인 현황[명]","명","13895",
"총계","남성","광산구","지역 및 체류자격별 등록외국인 현황[명]","명","8654",
"총계","남성","남구","지역 및 체류자격별 등록외국인 현황[명]","명","626",
"총계","남성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","920",
"총계","남성","북구","지역 및 체류자격별 등록외국인 현황[명]","명","2481",
"총계","남성","서구","지역 및 체류자격별 등록외국인 현황[명]","명","1214",
"총계","남성","대구광역시","지역 및 체류자격별 등록외국인 현황[명]","명","18113",
"총계","남성","군위군","지역 및 체류자격별 등록외국인 현황[명]","명","397",
"총계","남성","남구","지역 및 체류자격별 등록외국인 현황[명]","명","885",
"총계","남성","달서구","지역 및 체류자격별 등록외국인 현황[명]","명","6476",
"총계","남성","달성군","지역 및 체류자격별 등록외국인 현황[명]","명","4402",
"총계","남성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","683",
"총계","남성","북구","지역 및 체류자격별 등록외국인 현황[명]","명","2773",
"총계","남성","서구","지역 및 체류자격별 등록외국인 현황[명]","명","1370",
"총계","남성","수성구","지역 및 체류자격별 등록외국인 현황[명]","명","724",
"총계","남성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","403",
"총계","남성","대전광역시","지역 및 체류자격별 등록외국인 현황[명]","명","11048",
"총계","남성","대덕구","지역 및 체류자격별 등록외국인 현황[명]","명","1429",
"총계","남성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","2963",
"총계","남성","서구","지역 및 체류자격별 등록외국인 현황[명]","명","2102",
"총계","남성","유성구","지역 및 체류자격별 등록외국인 현황[명]","명","3898",
"총계","남성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","656",
"총계","남성","부산광역시","지역 및 체류자격별 등록외국인 현황[명]","명","27798",
"총계","남성","강서구","지역 및 체류자격별 등록외국인 현황[명]","명","5029",
"총계","남성","금정구","지역 및 체류자격별 등록외국인 현황[명]","명","1643",
"총계","남성","기장군","지역 및 체류자격별 등록외국인 현황[명]","명","1692",
"총계","남성","남구","지역 및 체류자격별 등록외국인 현황[명]","명","3283",
"총계","남성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","883",
"총계","남성","동래구","지역 및 체류자격별 등록외국인 현황[명]","명","370",
"총계","남성","부산진구","지역 및 체류자격별 등록외국인 현황[명]","명","990",
"총계","남성","북구","지역 및 체류자격별 등록외국인 현황[명]","명","847",
"총계","남성","사상구","지역 및 체류자격별 등록외국인 현황[명]","명","2942",
"총계","남성","사하구","지역 및 체류자격별 등록외국인 현황[명]","명","2776",
"총계","남성","서구","지역 및 체류자격별 등록외국인 현황[명]","명","1328",
"총계","남성","수영구","지역 및 체류자격별 등록외국인 현황[명]","명","721",
"총계","남성","연제구","지역 및 체류자격별 등록외국인 현황[명]","명","323",
"총계","남성","영도구","지역 및 체류자격별 등록외국인 현황[명]","명","1531",
"총계","남성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","1514",
"총계","남성","해운대구","지역 및 체류자격별 등록외국인 현황[명]","명","1926",
"총계","남성","서울특별시","지역 및 체류자격별 등록외국인 현황[명]","명","109415",
"총계","남성","강남구","지역 및 체류자격별 등록외국인 현황[명]","명","2471",
"총계","남성","강동구","지역 및 체류자격별 등록외국인 현황[명]","명","1814",
"총계","남성","강북구","지역 및 체류자격별 등록외국인 현황[명]","명","1671",
"총계","남성","강서구","지역 및 체류자격별 등록외국인 현황[명]","명","2516",
"총계","남성","관악구","지역 및 체류자격별 등록외국인 현황[명]","명","6375",
"총계","남성","광진구","지역 및 체류자격별 등록외국인 현황[명]","명","6285",
"총계","남성","구로구","지역 및 체류자격별 등록외국인 현황[명]","명","12374",
"총계","남성","금천구","지역 및 체류자격별 등록외국인 현황[명]","명","7178",
"총계","남성","노원구","지역 및 체류자격별 등록외국인 현황[명]","명","1982",
"총계","남성","도봉구","지역 및 체류자격별 등록외국인 현황[명]","명","879",
"총계","남성","동대문구","지역 및 체류자격별 등록외국인 현황[명]","명","6774",
"총계","남성","동작구","지역 및 체류자격별 등록외국인 현황[명]","명","4470",
"총계","남성","마포구","지역 및 체류자격별 등록외국인 현황[명]","명","4083",
"총계","남성","서대문구","지역 및 체류자격별 등록외국인 현황[명]","명","4475",
"총계","남성","서초구","지역 및 체류자격별 등록외국인 현황[명]","명","2100",
"총계","남성","성동구","지역 및 체류자격별 등록외국인 현황[명]","명","3101",
"총계","남성","성북구","지역 및 체류자격별 등록외국인 현황[명]","명","4511",
"총계","남성","송파구","지역 및 체류자격별 등록외국인 현황[명]","명","2634",
"총계","남성","양천구","지역 및 체류자격별 등록외국인 현황[명]","명","1326",
"총계","남성","영등포구","지역 및 체류자격별 등록외국인 현황[명]","명","11767",
"총계","남성","용산구","지역 및 체류자격별 등록외국인 현황[명]","명","7514",
"총계","남성","은평구","지역 및 체류자격별 등록외국인 현황[명]","명","1605",
"총계","남성","종로구","지역 및 체류자격별 등록외국인 현황[명]","명","4584",
"총계","남성","중구","지역 및 체류자격별 등록외국인 현황[명]","명","4836",
"총계","남성","중랑구","지역 및 체류자격별 등록외국인 현황[명]","명","2090",
"총계","남성","세종특별자치시","지역 및 체류자격별 등록외국인 현황[명]","명","3524",
"총계","남성","울산광역시","지역 및 체류자격별 등록외국인 현황[명]","명","16010",
"총계","남성","남구","지역 및 체류자격별 등록외국인 현황[명]","명","2293",
"총계","남성","동구","지역 및 체류자격별 등록외국인 현황[명]","명","5990",
"총계","남성","북구","지역 및 체류자격별 등록외국인 현황[명]","명","1633",
